ProductKey,EmployeeKey,SalesAmount,TaxAmt,Freight,OrderDate
253,286,178.5808,14.2865,4.4645,2011-11-29 00:00:00.000
223,286,15.5595,1.2448,0.389,2011-11-29 00:00:00.000
340,286,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
342,286,419.4589,33.5567,10.4865,2011-11-29 00:00:00.000
324,286,419.4589,33.5567,10.4865,2011-11-29 00:00:00.000
319,286,3499.176,279.9341,87.4794,2011-11-29 00:00:00.000
275,286,356.898,28.5518,8.9225,2011-11-29 00:00:00.000
229,286,28.8404,2.3072,0.721,2011-11-29 00:00:00.000
328,286,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
312,286,8587.848,687.0278,214.6962,2011-11-29 00:00:00.000
285,286,714.3232,57.1459,17.8581,2011-11-29 00:00:00.000
272,286,183.9382,14.7151,4.5985,2011-11-29 00:00:00.000
317,286,1749.588,139.967,43.7397,2011-11-29 00:00:00.000
262,286,551.8146,44.1452,13.7954,2011-11-29 00:00:00.000
270,286,551.8146,44.1452,13.7954,2011-11-29 00:00:00.000
318,286,2624.382,209.9506,65.6096,2011-11-29 00:00:00.000
316,286,2624.382,209.9506,65.6096,2011-11-29 00:00:00.000
322,286,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
313,286,4293.924,343.5139,107.3481,2011-11-29 00:00:00.000
212,286,40.373,3.2298,1.0093,2011-11-29 00:00:00.000
326,287,419.4589,33.5567,10.4865,2011-11-29 00:00:00.000
342,287,1258.3767,100.6701,31.4594,2011-11-29 00:00:00.000
319,287,2624.382,209.9506,65.6096,2011-11-29 00:00:00.000
332,287,1677.8356,134.2268,41.9459,2011-11-29 00:00:00.000
322,287,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
223,287,5.1865,0.4149,0.1297,2011-11-29 00:00:00.000
315,287,1749.588,139.967,43.7397,2011-11-29 00:00:00.000
334,283,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
320,283,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
310,283,4293.924,343.5139,107.3481,2011-11-29 00:00:00.000
336,283,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
262,283,735.7528,58.8602,18.3938,2011-11-29 00:00:00.000
220,283,60.5595,4.8448,1.514,2011-11-29 00:00:00.000
324,283,419.4589,33.5567,10.4865,2011-11-29 00:00:00.000
314,283,8587.848,687.0278,214.6962,2011-11-29 00:00:00.000
330,283,419.4589,33.5567,10.4865,2011-11-29 00:00:00.000
285,283,178.5808,14.2865,4.4645,2011-11-29 00:00:00.000
212,283,80.746,6.4597,2.0187,2011-11-29 00:00:00.000
215,283,40.373,3.2298,1.0093,2011-11-29 00:00:00.000
264,283,367.8764,29.4301,9.1969,2011-11-29 00:00:00.000
253,283,357.1616,28.5729,8.929,2011-11-29 00:00:00.000
340,283,419.4589,33.5567,10.4865,2011-11-29 00:00:00.000
316,283,3499.176,279.9341,87.4794,2011-11-29 00:00:00.000
332,283,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
270,283,551.8146,44.1452,13.7954,2011-11-29 00:00:00.000
338,283,1258.3767,100.6701,31.4594,2011-11-29 00:00:00.000
317,283,874.794,69.9835,21.8699,2011-11-29 00:00:00.000
319,283,874.794,69.9835,21.8699,2011-11-29 00:00:00.000
315,283,2624.382,209.9506,65.6096,2011-11-29 00:00:00.000
272,283,367.8764,29.4301,9.1969,2011-11-29 00:00:00.000
318,283,874.794,69.9835,21.8699,2011-11-29 00:00:00.000
313,283,8587.848,687.0278,214.6962,2011-11-29 00:00:00.000
229,283,28.8404,2.3072,0.721,2011-11-29 00:00:00.000
322,283,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
312,283,6440.886,515.2709,161.0222,2011-11-29 00:00:00.000
232,283,28.8404,2.3072,0.721,2011-11-29 00:00:00.000
275,283,1070.694,85.6555,26.7674,2011-11-29 00:00:00.000
342,283,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
326,283,2097.2945,167.7836,52.4324,2011-11-29 00:00:00.000
328,283,1258.3767,100.6701,31.4594,2011-11-29 00:00:00.000
311,283,8587.848,687.0278,214.6962,2011-11-29 00:00:00.000
235,283,57.6808,4.6145,1.442,2011-11-29 00:00:00.000
262,288,183.9382,14.7151,4.5985,2011-11-29 00:00:00.000
232,288,173.0424,13.8434,4.3261,2011-11-29 00:00:00.000
330,288,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
272,288,183.9382,14.7151,4.5985,2011-11-29 00:00:00.000
328,288,1677.8356,134.2268,41.9459,2011-11-29 00:00:00.000
285,288,357.1616,28.5729,8.929,2011-11-29 00:00:00.000
223,288,10.373,0.8298,0.2593,2011-11-29 00:00:00.000
229,288,115.3616,9.2289,2.884,2011-11-29 00:00:00.000
253,288,178.5808,14.2865,4.4645,2011-11-29 00:00:00.000
342,288,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
215,288,60.5595,4.8448,1.514,2011-11-29 00:00:00.000
324,288,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
310,288,2146.962,171.757,53.6741,2011-11-29 00:00:00.000
275,288,1070.694,85.6555,26.7674,2011-11-29 00:00:00.000
235,288,86.5212,6.9217,2.163,2011-11-29 00:00:00.000
276,288,356.898,28.5518,8.9225,2011-11-29 00:00:00.000
314,288,4293.924,343.5139,107.3481,2011-11-29 00:00:00.000
220,288,141.3055,11.3044,3.5326,2011-11-29 00:00:00.000
317,288,5248.764,419.9011,131.2191,2011-11-29 00:00:00.000
348,284,1645.3076,131.6246,41.1327,2011-11-29 00:00:00.000
218,284,34.20,2.736,0.855,2011-11-29 00:00:00.000
223,284,10.373,0.8298,0.2593,2011-11-29 00:00:00.000
212,284,40.373,3.2298,1.0093,2011-11-29 00:00:00.000
350,284,1096.8718,87.7497,27.4218,2011-11-29 00:00:00.000
232,284,28.8404,2.3072,0.721,2011-11-29 00:00:00.000
345,284,1104.9968,88.3997,27.6249,2011-11-29 00:00:00.000
349,284,1096.8718,87.7497,27.4218,2011-11-29 00:00:00.000
215,284,60.5595,4.8448,1.514,2011-11-29 00:00:00.000
344,284,1104.9968,88.3997,27.6249,2011-11-29 00:00:00.000
322,285,1258.3767,100.6701,31.4594,2011-11-29 00:00:00.000
319,285,1749.588,139.967,43.7397,2011-11-29 00:00:00.000
223,285,5.1865,0.4149,0.1297,2011-11-29 00:00:00.000
342,285,1258.3767,100.6701,31.4594,2011-11-29 00:00:00.000
326,285,1258.3767,100.6701,31.4594,2011-11-29 00:00:00.000
235,282,115.3616,9.2289,2.884,2011-11-29 00:00:00.000
304,282,714.7043,57.1763,17.8676,2011-11-29 00:00:00.000
215,282,141.3055,11.3044,3.5326,2011-11-29 00:00:00.000
348,282,1645.3076,131.6246,41.1327,2011-11-29 00:00:00.000
350,282,1645.3076,131.6246,41.1327,2011-11-29 00:00:00.000
292,282,1637.40,130.992,40.935,2011-11-29 00:00:00.000
351,282,1645.3076,131.6246,41.1327,2011-11-29 00:00:00.000
346,282,1104.9968,88.3997,27.6249,2011-11-29 00:00:00.000
307,282,722.5949,57.8076,18.0649,2011-11-29 00:00:00.000
293,282,722.5949,57.8076,18.0649,2011-11-29 00:00:00.000
345,282,2209.9935,176.7995,55.2498,2011-11-29 00:00:00.000
220,282,80.746,6.4597,2.0187,2011-11-29 00:00:00.000
218,282,45.60,3.648,1.14,2011-11-29 00:00:00.000
232,282,57.6808,4.6145,1.442,2011-11-29 00:00:00.000
223,282,20.746,1.6597,0.5187,2011-11-29 00:00:00.000
300,282,809.76,64.7808,20.244,2011-11-29 00:00:00.000
314,281,2146.962,171.757,53.6741,2011-11-29 00:00:00.000
262,281,367.8764,29.4301,9.1969,2011-11-29 00:00:00.000
275,281,356.898,28.5518,8.9225,2011-11-29 00:00:00.000
319,281,6123.558,489.8846,153.089,2011-11-29 00:00:00.000
334,281,419.4589,33.5567,10.4865,2011-11-29 00:00:00.000
310,281,6440.886,515.2709,161.0222,2011-11-29 00:00:00.000
285,281,535.7424,42.8594,13.3936,2011-11-29 00:00:00.000
253,281,178.5808,14.2865,4.4645,2011-11-29 00:00:00.000
270,281,183.9382,14.7151,4.5985,2011-11-29 00:00:00.000
276,281,713.796,57.1037,17.8449,2011-11-29 00:00:00.000
324,281,1677.8356,134.2268,41.9459,2011-11-29 00:00:00.000
338,281,419.4589,33.5567,10.4865,2011-11-29 00:00:00.000
330,281,419.4589,33.5567,10.4865,2011-11-29 00:00:00.000
322,281,2097.2945,167.7836,52.4324,2011-11-29 00:00:00.000
315,281,9944.6582,795.5727,248.6165,2011-11-29 00:00:00.000
264,281,735.7528,58.8602,18.3938,2011-11-29 00:00:00.000
272,281,551.8146,44.1452,13.7954,2011-11-29 00:00:00.000
344,282,1104.9968,88.3997,27.6249,2011-11-29 00:00:00.000
350,282,2742.1794,219.3744,68.5545,2011-11-29 00:00:00.000
232,282,259.5636,20.7651,6.4891,2011-11-29 00:00:00.000
307,282,722.5949,57.8076,18.0649,2011-11-29 00:00:00.000
296,282,1429.4086,114.3527,35.7352,2011-11-29 00:00:00.000
215,282,80.746,6.4597,2.0187,2011-11-29 00:00:00.000
293,282,1445.1898,115.6152,36.1297,2011-11-29 00:00:00.000
348,282,1645.3076,131.6246,41.1327,2011-11-29 00:00:00.000
351,282,4387.487,350.999,109.6872,2011-11-29 00:00:00.000
347,282,1104.9968,88.3997,27.6249,2011-11-29 00:00:00.000
218,282,28.50,2.28,0.7125,2011-11-29 00:00:00.000
304,282,2858.8172,228.7054,71.4704,2011-11-29 00:00:00.000
300,282,1619.52,129.5616,40.488,2011-11-29 00:00:00.000
346,282,1657.4951,132.5996,41.4374,2011-11-29 00:00:00.000
292,282,818.70,65.496,20.4675,2011-11-29 00:00:00.000
212,282,80.746,6.4597,2.0187,2011-11-29 00:00:00.000
235,282,86.5212,6.9217,2.163,2011-11-29 00:00:00.000
220,282,161.492,12.9194,4.0373,2011-11-29 00:00:00.000
349,282,3839.0511,307.1241,95.9763,2011-11-29 00:00:00.000
345,282,3314.9903,265.1992,82.8748,2011-11-29 00:00:00.000
229,282,57.6808,4.6145,1.442,2011-11-29 00:00:00.000
348,285,1096.8718,87.7497,27.4218,2011-11-29 00:00:00.000
347,285,552.4984,44.1999,13.8125,2011-11-29 00:00:00.000
344,285,552.4984,44.1999,13.8125,2011-11-29 00:00:00.000
219,285,5.70,0.456,0.1425,2011-11-29 00:00:00.000
351,285,1096.8718,87.7497,27.4218,2011-11-29 00:00:00.000
322,282,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
232,282,57.6808,4.6145,1.442,2011-11-29 00:00:00.000
223,282,20.746,1.6597,0.5187,2011-11-29 00:00:00.000
326,282,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
319,282,3499.176,279.9341,87.4794,2011-11-29 00:00:00.000
342,282,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
319,282,874.794,69.9835,21.8699,2011-11-29 00:00:00.000
312,282,2146.962,171.757,53.6741,2011-11-29 00:00:00.000
314,282,4293.924,343.5139,107.3481,2011-11-29 00:00:00.000
320,282,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
285,282,178.5808,14.2865,4.4645,2011-11-29 00:00:00.000
332,282,1258.3767,100.6701,31.4594,2011-11-29 00:00:00.000
322,282,1258.3767,100.6701,31.4594,2011-11-29 00:00:00.000
342,282,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
315,282,874.794,69.9835,21.8699,2011-11-29 00:00:00.000
316,282,874.794,69.9835,21.8699,2011-11-29 00:00:00.000
262,282,367.8764,29.4301,9.1969,2011-11-29 00:00:00.000
336,282,419.4589,33.5567,10.4865,2011-11-29 00:00:00.000
340,282,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
270,282,183.9382,14.7151,4.5985,2011-11-29 00:00:00.000
328,282,419.4589,33.5567,10.4865,2011-11-29 00:00:00.000
313,282,2146.962,171.757,53.6741,2011-11-29 00:00:00.000
326,282,419.4589,33.5567,10.4865,2011-11-29 00:00:00.000
317,282,874.794,69.9835,21.8699,2011-11-29 00:00:00.000
310,282,4293.924,343.5139,107.3481,2011-11-29 00:00:00.000
318,282,874.794,69.9835,21.8699,2011-11-29 00:00:00.000
262,281,735.7528,58.8602,18.3938,2011-11-29 00:00:00.000
316,281,874.794,69.9835,21.8699,2011-11-29 00:00:00.000
322,281,419.4589,33.5567,10.4865,2011-11-29 00:00:00.000
270,281,367.8764,29.4301,9.1969,2011-11-29 00:00:00.000
312,281,2146.962,171.757,53.6741,2011-11-29 00:00:00.000
264,281,183.9382,14.7151,4.5985,2011-11-29 00:00:00.000
338,281,1258.3767,100.6701,31.4594,2011-11-29 00:00:00.000
326,281,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
320,281,419.4589,33.5567,10.4865,2011-11-29 00:00:00.000
275,281,356.898,28.5518,8.9225,2011-11-29 00:00:00.000
311,281,2146.962,171.757,53.6741,2011-11-29 00:00:00.000
310,281,2146.962,171.757,53.6741,2011-11-29 00:00:00.000
285,281,357.1616,28.5729,8.929,2011-11-29 00:00:00.000
318,281,2624.382,209.9506,65.6096,2011-11-29 00:00:00.000
330,281,419.4589,33.5567,10.4865,2011-11-29 00:00:00.000
313,281,2146.962,171.757,53.6741,2011-11-29 00:00:00.000
317,281,1749.588,139.967,43.7397,2011-11-29 00:00:00.000
253,281,357.1616,28.5729,8.929,2011-11-29 00:00:00.000
336,281,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
315,281,874.794,69.9835,21.8699,2011-11-29 00:00:00.000
342,281,1258.3767,100.6701,31.4594,2011-11-29 00:00:00.000
272,281,551.8146,44.1452,13.7954,2011-11-29 00:00:00.000
334,281,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
322,272,419.4589,33.5567,10.4865,2011-11-29 00:00:00.000
342,272,419.4589,33.5567,10.4865,2011-11-29 00:00:00.000
319,272,874.794,69.9835,21.8699,2011-11-29 00:00:00.000
326,272,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
324,272,419.4589,33.5567,10.4865,2011-11-29 00:00:00.000
315,272,874.794,69.9835,21.8699,2011-11-29 00:00:00.000
232,272,115.3616,9.2289,2.884,2011-11-29 00:00:00.000
348,287,3290.6153,263.2492,82.2654,2011-11-29 00:00:00.000
344,287,2762.4919,220.9994,69.0623,2011-11-29 00:00:00.000
223,287,15.5595,1.2448,0.389,2011-11-29 00:00:00.000
212,287,60.5595,4.8448,1.514,2011-11-29 00:00:00.000
349,287,3290.6153,263.2492,82.2654,2011-11-29 00:00:00.000
220,287,60.5595,4.8448,1.514,2011-11-29 00:00:00.000
347,287,1104.9968,88.3997,27.6249,2011-11-29 00:00:00.000
229,287,86.5212,6.9217,2.163,2011-11-29 00:00:00.000
307,287,1445.1898,115.6152,36.1297,2011-11-29 00:00:00.000
345,287,2209.9935,176.7995,55.2498,2011-11-29 00:00:00.000
346,287,1657.4951,132.5996,41.4374,2011-11-29 00:00:00.000
350,287,1096.8718,87.7497,27.4218,2011-11-29 00:00:00.000
292,287,2456.10,196.488,61.4025,2011-11-29 00:00:00.000
235,287,115.3616,9.2289,2.884,2011-11-29 00:00:00.000
351,287,2742.1794,219.3744,68.5545,2011-11-29 00:00:00.000
232,287,144.202,11.5362,3.6051,2011-11-29 00:00:00.000
215,287,40.373,3.2298,1.0093,2011-11-29 00:00:00.000
232,283,28.8404,2.3072,0.721,2011-11-29 00:00:00.000
319,283,874.794,69.9835,21.8699,2011-11-29 00:00:00.000
344,282,3314.9903,265.1992,82.8748,2011-11-29 00:00:00.000
293,282,722.5949,57.8076,18.0649,2011-11-29 00:00:00.000
346,282,1104.9968,88.3997,27.6249,2011-11-29 00:00:00.000
307,282,1445.1898,115.6152,36.1297,2011-11-29 00:00:00.000
350,282,4387.487,350.999,109.6872,2011-11-29 00:00:00.000
348,282,3839.0511,307.1241,95.9763,2011-11-29 00:00:00.000
349,282,2742.1794,219.3744,68.5545,2011-11-29 00:00:00.000
345,282,2209.9935,176.7995,55.2498,2011-11-29 00:00:00.000
218,282,17.10,1.368,0.4275,2011-11-29 00:00:00.000
296,282,1429.4086,114.3527,35.7352,2011-11-29 00:00:00.000
304,282,714.7043,57.1763,17.8676,2011-11-29 00:00:00.000
351,282,1096.8718,87.7497,27.4218,2011-11-29 00:00:00.000
300,282,809.76,64.7808,20.244,2011-11-29 00:00:00.000
347,282,3314.9903,265.1992,82.8748,2011-11-29 00:00:00.000
292,282,1637.40,130.992,40.935,2011-11-29 00:00:00.000
299,285,1619.52,129.5616,40.488,2011-11-29 00:00:00.000
307,283,722.5949,57.8076,18.0649,2011-11-29 00:00:00.000
346,283,1657.4951,132.5996,41.4374,2011-11-29 00:00:00.000
345,283,1104.9968,88.3997,27.6249,2011-11-29 00:00:00.000
344,283,2762.4919,220.9994,69.0623,2011-11-29 00:00:00.000
223,283,41.492,3.3194,1.0373,2011-11-29 00:00:00.000
292,283,818.70,65.496,20.4675,2011-11-29 00:00:00.000
235,283,57.6808,4.6145,1.442,2011-11-29 00:00:00.000
351,283,1645.3076,131.6246,41.1327,2011-11-29 00:00:00.000
232,283,57.6808,4.6145,1.442,2011-11-29 00:00:00.000
350,283,1096.8718,87.7497,27.4218,2011-11-29 00:00:00.000
220,283,121.119,9.6895,3.028,2011-11-29 00:00:00.000
304,283,714.7043,57.1763,17.8676,2011-11-29 00:00:00.000
229,283,86.5212,6.9217,2.163,2011-11-29 00:00:00.000
300,283,809.76,64.7808,20.244,2011-11-29 00:00:00.000
212,283,40.373,3.2298,1.0093,2011-11-29 00:00:00.000
275,282,356.898,28.5518,8.9225,2011-11-29 00:00:00.000
326,281,419.4589,33.5567,10.4865,2011-11-29 00:00:00.000
275,281,356.898,28.5518,8.9225,2011-11-29 00:00:00.000
319,283,2624.382,209.9506,65.6096,2011-11-29 00:00:00.000
212,283,20.1865,1.6149,0.5047,2011-11-29 00:00:00.000
334,283,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
229,283,28.8404,2.3072,0.721,2011-11-29 00:00:00.000
262,283,367.8764,29.4301,9.1969,2011-11-29 00:00:00.000
338,283,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
223,283,31.119,2.4895,0.778,2011-11-29 00:00:00.000
215,283,141.3055,11.3044,3.5326,2011-11-29 00:00:00.000
232,283,173.0424,13.8434,4.3261,2011-11-29 00:00:00.000
220,283,40.373,3.2298,1.0093,2011-11-29 00:00:00.000
330,283,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
270,283,551.8146,44.1452,13.7954,2011-11-29 00:00:00.000
332,283,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
253,283,357.1616,28.5729,8.929,2011-11-29 00:00:00.000
326,283,1258.3767,100.6701,31.4594,2011-11-29 00:00:00.000
235,283,28.8404,2.3072,0.721,2011-11-29 00:00:00.000
316,283,874.794,69.9835,21.8699,2011-11-29 00:00:00.000
322,283,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
326,283,419.4589,33.5567,10.4865,2011-11-29 00:00:00.000
324,283,419.4589,33.5567,10.4865,2011-11-29 00:00:00.000
232,289,115.3616,9.2289,2.884,2011-11-29 00:00:00.000
346,289,1104.9968,88.3997,27.6249,2011-11-29 00:00:00.000
218,289,34.20,2.736,0.855,2011-11-29 00:00:00.000
351,289,548.4359,43.8749,13.7109,2011-11-29 00:00:00.000
223,289,5.1865,0.4149,0.1297,2011-11-29 00:00:00.000
349,289,548.4359,43.8749,13.7109,2011-11-29 00:00:00.000
344,289,552.4984,44.1999,13.8125,2011-11-29 00:00:00.000
288,287,722.5949,57.8076,18.0649,2011-11-29 00:00:00.000
350,287,5484.3588,438.7487,137.109,2011-11-29 00:00:00.000
300,287,809.76,64.7808,20.244,2011-11-29 00:00:00.000
220,287,100.9325,8.0746,2.5233,2011-11-29 00:00:00.000
347,287,1657.4951,132.5996,41.4374,2011-11-29 00:00:00.000
345,287,1104.9968,88.3997,27.6249,2011-11-29 00:00:00.000
307,287,2890.3796,231.2304,72.2595,2011-11-29 00:00:00.000
229,287,57.6808,4.6145,1.442,2011-11-29 00:00:00.000
235,287,86.5212,6.9217,2.163,2011-11-29 00:00:00.000
212,287,20.1865,1.6149,0.5047,2011-11-29 00:00:00.000
215,287,20.1865,1.6149,0.5047,2011-11-29 00:00:00.000
348,287,4387.487,350.999,109.6872,2011-11-29 00:00:00.000
218,287,11.40,0.912,0.285,2011-11-29 00:00:00.000
349,287,6032.7946,482.6236,150.8199,2011-11-29 00:00:00.000
292,287,1637.40,130.992,40.935,2011-11-29 00:00:00.000
293,287,2890.3796,231.2304,72.2595,2011-11-29 00:00:00.000
346,287,2762.4919,220.9994,69.0623,2011-11-29 00:00:00.000
223,287,20.746,1.6597,0.5187,2011-11-29 00:00:00.000
351,287,2742.1794,219.3744,68.5545,2011-11-29 00:00:00.000
344,287,4972.4854,397.7988,124.3121,2011-11-29 00:00:00.000
304,287,2144.1129,171.529,53.6028,2011-11-29 00:00:00.000
232,287,28.8404,2.3072,0.721,2011-11-29 00:00:00.000
296,287,2144.1129,171.529,53.6028,2011-11-29 00:00:00.000
296,289,1429.4086,114.3527,35.7352,2011-11-29 00:00:00.000
319,282,3499.176,279.9341,87.4794,2011-11-29 00:00:00.000
326,282,419.4589,33.5567,10.4865,2011-11-29 00:00:00.000
328,282,2097.2945,167.7836,52.4324,2011-11-29 00:00:00.000
315,282,2624.382,209.9506,65.6096,2011-11-29 00:00:00.000
324,282,1258.3767,100.6701,31.4594,2011-11-29 00:00:00.000
332,282,2097.2945,167.7836,52.4324,2011-11-29 00:00:00.000
322,282,419.4589,33.5567,10.4865,2011-11-29 00:00:00.000
342,282,1258.3767,100.6701,31.4594,2011-11-29 00:00:00.000
346,285,2762.4919,220.9994,69.0623,2011-11-29 00:00:00.000
344,285,1104.9968,88.3997,27.6249,2011-11-29 00:00:00.000
300,285,1619.52,129.5616,40.488,2011-11-29 00:00:00.000
304,285,1429.4086,114.3527,35.7352,2011-11-29 00:00:00.000
293,285,1445.1898,115.6152,36.1297,2011-11-29 00:00:00.000
350,285,2742.1794,219.3744,68.5545,2011-11-29 00:00:00.000
347,285,1104.9968,88.3997,27.6249,2011-11-29 00:00:00.000
349,285,1645.3076,131.6246,41.1327,2011-11-29 00:00:00.000
351,285,1096.8718,87.7497,27.4218,2011-11-29 00:00:00.000
212,285,20.1865,1.6149,0.5047,2011-11-29 00:00:00.000
307,285,1445.1898,115.6152,36.1297,2011-11-29 00:00:00.000
351,285,548.4359,43.8749,13.7109,2011-11-29 00:00:00.000
345,285,2209.9935,176.7995,55.2498,2011-11-29 00:00:00.000
218,285,34.20,2.736,0.855,2011-11-29 00:00:00.000
223,285,5.1865,0.4149,0.1297,2011-11-29 00:00:00.000
292,285,2456.10,196.488,61.4025,2011-11-29 00:00:00.000
215,285,60.5595,4.8448,1.514,2011-11-29 00:00:00.000
346,285,1104.9968,88.3997,27.6249,2011-11-29 00:00:00.000
348,285,1096.8718,87.7497,27.4218,2011-11-29 00:00:00.000
232,285,86.5212,6.9217,2.163,2011-11-29 00:00:00.000
235,285,57.6808,4.6145,1.442,2011-11-29 00:00:00.000
220,285,80.746,6.4597,2.0187,2011-11-29 00:00:00.000
350,285,2193.7435,175.4995,54.8436,2011-11-29 00:00:00.000
349,285,1096.8718,87.7497,27.4218,2011-11-29 00:00:00.000
334,281,2097.2945,167.7836,52.4324,2011-11-29 00:00:00.000
330,281,2516.7534,201.3403,62.9188,2011-11-29 00:00:00.000
229,281,144.202,11.5362,3.6051,2011-11-29 00:00:00.000
285,281,357.1616,28.5729,8.929,2011-11-29 00:00:00.000
314,281,2146.962,171.757,53.6741,2011-11-29 00:00:00.000
342,281,5563.1444,445.0516,139.0786,2011-11-29 00:00:00.000
272,281,367.8764,29.4301,9.1969,2011-11-29 00:00:00.000
275,281,713.796,57.1037,17.8449,2011-11-29 00:00:00.000
262,281,183.9382,14.7151,4.5985,2011-11-29 00:00:00.000
232,281,57.6808,4.6145,1.442,2011-11-29 00:00:00.000
253,281,178.5808,14.2865,4.4645,2011-11-29 00:00:00.000
317,281,4373.97,349.9176,109.3493,2011-11-29 00:00:00.000
238,281,2274.2277,181.9382,56.8557,2011-11-29 00:00:00.000
212,281,121.119,9.6895,3.028,2011-11-29 00:00:00.000
215,281,80.746,6.4597,2.0187,2011-11-29 00:00:00.000
319,281,2624.382,209.9506,65.6096,2011-11-29 00:00:00.000
241,281,758.0759,60.6461,18.9519,2011-11-29 00:00:00.000
270,281,367.8764,29.4301,9.1969,2011-11-29 00:00:00.000
332,281,2936.2123,234.897,73.4053,2011-11-29 00:00:00.000
338,281,2097.2945,167.7836,52.4324,2011-11-29 00:00:00.000
322,281,2516.7534,201.3403,62.9188,2011-11-29 00:00:00.000
328,281,1677.8356,134.2268,41.9459,2011-11-29 00:00:00.000
324,281,1677.8356,134.2268,41.9459,2011-11-29 00:00:00.000
326,281,3775.1301,302.0104,94.3783,2011-11-29 00:00:00.000
220,281,100.9325,8.0746,2.5233,2011-11-29 00:00:00.000
316,281,874.794,69.9835,21.8699,2011-11-29 00:00:00.000
315,281,1749.588,139.967,43.7397,2011-11-29 00:00:00.000
264,281,183.9382,14.7151,4.5985,2011-11-29 00:00:00.000
235,281,57.6808,4.6145,1.442,2011-11-29 00:00:00.000
340,281,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
223,281,31.119,2.4895,0.778,2011-11-29 00:00:00.000
276,281,2855.184,228.4147,71.3796,2011-11-29 00:00:00.000
235,281,28.8404,2.3072,0.721,2011-11-29 00:00:00.000
349,281,548.4359,43.8749,13.7109,2011-11-29 00:00:00.000
292,281,818.70,65.496,20.4675,2011-11-29 00:00:00.000
218,281,34.20,2.736,0.855,2011-11-29 00:00:00.000
346,281,1104.9968,88.3997,27.6249,2011-11-29 00:00:00.000
307,281,2167.7847,173.4228,54.1946,2011-11-29 00:00:00.000
348,281,2193.7435,175.4995,54.8436,2011-11-29 00:00:00.000
351,281,2193.7435,175.4995,54.8436,2011-11-29 00:00:00.000
311,285,2146.962,171.757,53.6741,2011-11-29 00:00:00.000
316,285,2624.382,209.9506,65.6096,2011-11-29 00:00:00.000
312,285,4293.924,343.5139,107.3481,2011-11-29 00:00:00.000
338,285,1677.8356,134.2268,41.9459,2011-11-29 00:00:00.000
272,285,183.9382,14.7151,4.5985,2011-11-29 00:00:00.000
270,285,367.8764,29.4301,9.1969,2011-11-29 00:00:00.000
332,285,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
315,285,4373.97,349.9176,109.3493,2011-11-29 00:00:00.000
318,285,1749.588,139.967,43.7397,2011-11-29 00:00:00.000
328,285,1677.8356,134.2268,41.9459,2011-11-29 00:00:00.000
313,285,4293.924,343.5139,107.3481,2011-11-29 00:00:00.000
310,285,4293.924,343.5139,107.3481,2011-11-29 00:00:00.000
326,285,1258.3767,100.6701,31.4594,2011-11-29 00:00:00.000
319,285,3499.176,279.9341,87.4794,2011-11-29 00:00:00.000
320,285,1258.3767,100.6701,31.4594,2011-11-29 00:00:00.000
253,285,357.1616,28.5729,8.929,2011-11-29 00:00:00.000
264,285,183.9382,14.7151,4.5985,2011-11-29 00:00:00.000
342,285,1258.3767,100.6701,31.4594,2011-11-29 00:00:00.000
340,285,838.9178,67.1134,20.9729,2011-11-29 00:00:00.000
262,285,367.8764,29.4301,9.1969,2011-11-29 00:00:00.000
336,285,419.4589,33.5567,10.4865,2011-11-29 00:00:00.000
275,285,713.796,57.1037,17.8449,2011-11-29 00:00:00.000
314,285,2146.962,171.757,53.6741,2011-11-29 00:00:00.000
317,285,2624.382,209.9506,65.6096,2011-11-29 00:00:00.000
324,285,1258.3767,100.6701,31.4594,2011-11-29 00:00:00.000
